symbol,timestamp,close,change_pct
GOLD,2026-09-24 04:00:00+00:00,4324.2998046875,
GOLD,2026-09-24 05:00:00+00:00,4313.60009765625,-0.2474321280789
GOLD,2026-09-24 06:00:00+00:00,4311.2998046875,-0.0533265234762917
GOLD,2026-09-24 07:00:00+00:00,4313.2998046875,0.0463897221396081
GOLD,2026-09-24 08:00:00+00:00,4295.5,-0.412672559142677
GOLD,2026-09-24 09:00:00+00:00,4289.7001953125,-0.135020479280643
GOLD,2026-09-24 10:00:00+00:00,4292.5,0.0652680737586147
GOLD,2026-09-24 11:00:00+00:00,4300.39990234375,0.184039658561444
GOLD,2026-09-24 12:00:00+00:00,4316.0,0.362759231943704
GOLD,2026-09-24 13:00:00+00:00,4302.5,-0.312789620018536
GOLD,2026-09-24 14:00:00+00:00,4288.0,-0.337013364323068
GOLD,2026-09-24 15:00:00+00:00,4291.2998046875,0.0769544003614739
GOLD,2026-09-24 16:00:00+00:00,4308.7001953125,0.405480656606492
GOLD,2026-09-24 17:00:00+00:00,4300.10009765625,-0.199598423339043
GOLD,2026-09-24 18:00:00+00:00,4307.10009765625,0.162786908235353
GOLD,2026-09-24 19:00:00+00:00,4309.39990234375,0.0533956637959601
GOLD,2026-09-24 20:00:00+00:00,4310.10009765625,0.0162480932001503
GOLD,2026-09-24 22:00:00+00:00,4307.5,-0.0603256907574811
GOLD,2026-09-24 23:00:00+00:00,4300.10009765625,-0.171791116511898
GOLD,2026-09-25 00:00:00+00:00,4313.0,0.299990745582435
GOLD,2026-09-25 01:00:00+00:00,4323.2001953125,0.236498847959657
GOLD,2026-09-25 02:00:00+00:00,4318.89990234375,-0.0994701326441617
GOLD,2026-09-25 03:00:00+00:00,4305.7001953125,-0.305626602368971
GOLD,2026-09-25 04:00:00+00:00,4297.39990234375,-0.192774521964774
GOLD,2026-09-25 05:00:00+00:00,4301.2998046875,0.0907502776649443
GOLD,2026-09-25 06:00:00+00:00,4311.0,0.225517767953047
GOLD,2026-09-25 07:00:00+00:00,4314.7998046875,0.0881420711551844
GOLD,2026-09-25 08:00:00+00:00,4328.89990234375,0.326784515956731
GOLD,2026-09-25 09:00:00+00:00,4330.7998046875,0.0438888028508434
GOLD,2026-09-25 10:00:00+00:00,4346.7998046875,0.369446770148142
GOLD,2026-09-25 11:00:00+00:00,4338.60009765625,-0.188637788710849
GOLD,2026-09-25 12:00:00+00:00,4333.89990234375,-0.108334375298592
GOLD,2026-09-25 13:00:00+00:00,4310.89990234375,-0.530699843518807
GOLD,2026-09-25 14:00:00+00:00,4314.10009765625,0.074234971467561
GOLD,2026-09-25 14:09:15+00:00,4300.7998046875,-0.00465462247151825
GOLD,2026-09-25 14:17:09+00:00,4297.0,-0.00697658299690826
GOLD,2026-09-25 15:00:00+00:00,4309.5,-0.106629367704035
GOLD,2026-09-25 15:10:32+00:00,4310.0,0.011602274045713
SPX,2026-09-24 13:30:00+00:00,7690.02001953125,
SPX,2026-09-24 14:30:00+00:00,7666.259765625,-0.308975189218016
SPX,2026-09-24 15:30:00+00:00,7701.0,0.453157542753416
SPX,2026-09-24 16:30:00+00:00,7702.52978515625,0.0198647598526165
SPX,2026-09-24 17:30:00+00:00,7706.5,0.0515442971918279
SPX,2026-09-24 18:30:00+00:00,7706.0400390625,-0.00596848034127036
SPX,2026-09-24 19:30:00+00:00,7703.830078125,-0.0286782955486546
SPX,2026-09-25 13:30:00+00:00,7704.14990234375,0.00415149627531557
SPX,2026-09-25 14:19:15+00:00,7695.43994140625,0.00182106899414936
SPX,2026-09-25 14:27:12+00:00,7708.02001953125,-0.000519444090933883
SPX,2026-09-25 14:30:00+00:00,7715.47998046875,0.147064611522592
SPX,2026-09-25 15:20:32+00:00,7716.009765625,0.00686652233679716
